RID,PCardID,TID,SStationID,AStationID,CarrigeID,SeatRow,SeatNo,SStatus
17789,511002196406064700,12707,1574,1592,2,3,B,2
17790,511002198507110963,31585,1615,1582,3,1,A,2
17791,511002198609170799,22441,1015,838,4,4,E,0
17792,511002201602172307,12439,1577,1574,4,3,A,2
17793,511011193803052693,4919,1661,2045,1,4,F,2
17794,511011194310223479,2829,1536,1557,1,4,E,1
17795,511011197010302646,26311,404,404,1,1,E,2
17796,511011197507051491,24375,1668,404,2,2,E,1
17797,511011199804264812,18185,1592,1687,3,2,B,0
17798,511011200110212298,27287,1668,1597,4,1,F,0
17799,511011200505302415,5908,59,34,4,3,F,0
17800,511011200704240018,19540,457,404,4,2,E,1
17801,511024193005182073,12578,1659,1661,2,2,A,1
17802,51102419410529347X,38723,32,32,3,1,F,0
17803,511024194203193464,10093,1612,1595,2,1,B,2
17804,511024195410303886,30558,1681,457,4,1,F,0
17805,51102419600624353X,9555,1607,1624,4,3,B,1
17806,511024196708280095,38647,2085,409,2,1,E,1
17807,511024197901161180,20519,1668,1072,1,3,C,1
17808,511024199011071262,23389,546,555,4,4,B,0
17809,511024200106243608,17754,1597,1750,1,2,E,0
17810,511025193912184271,31406,34,2033,3,1,F,2
17811,511025194810020334,27377,1597,1668,2,4,F,0
17812,511025195307172386,21896,1568,3904,1,3,E,2
17813,511025196703104347,636,1611,1620,1,3,E,0
17814,511025196705214785,12174,1574,1661,1,3,B,1
17815,511025198302211781,10154,1620,1599,2,2,E,2
17816,511025198309241078,642,1612,1607,3,3,A,1
17817,511025199102071862,17210,1623,384,1,4,A,0
17818,511025199909150182,18537,1681,450,4,3,B,2
17819,511083193110312394,20089,1750,1681,1,1,C,0
17820,51108319520810041X,37050,1524,1335,3,2,A,0
17821,511083196201152000,9111,2020,34,3,2,F,0
17822,51108319670215133X,28586,1127,1151,2,2,E,2
17823,511083196812224544,38085,1571,1573,2,2,F,2
17824,511083197007082787,39456,487,484,2,2,A,1
17825,511083197103184273,1954,1646,1646,3,1,C,1
17826,511083197210084534,14153,1651,1577,4,4,B,0
17827,511083197811180513,34713,407,383,4,2,B,0
17828,511083199405204822,37074,2428,2463,1,2,C,2
17829,511083200403050546,18628,404,404,1,3,E,1
17830,511102196501184634,35308,1615,1168,4,1,C,2
17831,51110219670203355X,7013,231,231,4,2,F,0
17832,511102196702270360,34768,1135,45,4,2,F,1
17833,511102196705023250,19318,1597,463,2,2,F,2
17834,511102199309242615,38772,3445,3594,3,4,C,0
17835,511102199502220493,27884,1597,447,1,2,E,1
17836,511111193410044903,16394,1613,1607,4,1,B,1
17837,511111193712230437,849,1612,1607,3,4,B,0
17838,511111193812134573,2065,1654,1646,2,3,F,0
17839,511111195808170693,24897,1623,1619,1,3,F,1
17840,511111196903210299,39227,1615,1571,2,4,F,2
17841,511111200105133451,40502,1533,1562,2,2,C,1
17842,511112193308023459,10282,1615,1605,4,2,E,1
17843,511112193409201939,24139,546,572,1,3,F,2
17844,511112195408151545,38791,1578,3240,3,1,E,0
17845,511112195907073692,9210,1615,34,3,3,E,2
17846,511112196711250372,22281,3057,3016,4,3,E,0
17847,511112197403300459,17246,384,471,2,1,E,1
17848,511112197812080581,40668,1126,979,1,3,A,1
17849,511112198403213288,24566,2020,3860,2,1,A,1
17850,511113193405092479,33238,3367,2034,1,2,F,2
17851,511113193507130456,21722,1134,1072,2,1,B,2
17852,511113194301012539,29441,1072,822,4,3,A,0
17853,511113194707091089,2945,1557,1555,4,1,C,2
17854,511113194808041136,28883,2020,3365,1,2,F,1
17855,511113196011144516,39343,1618,1622,4,2,E,0
17856,511113197111242812,6907,2108,2108,2,1,F,0
17857,51111319740410144X,37429,1644,1615,1,1,A,1
17858,511113198407232845,21458,59,2069,2,4,B,1
17859,511113201212153359,37723,41,2055,2,2,F,0
17860,51111320140519312X,15902,1568,1568,4,4,F,2
17861,511123196902100958,18003,1750,404,4,1,E,1
17862,511123197404121830,24247,576,572,2,3,E,2
17863,511123197411184418,3727,1661,1574,1,3,F,0
17864,511123198507114670,26604,402,384,2,2,A,0
17865,511123198707210341,13512,1597,1563,1,2,B,2
17866,511123199501083329,24236,1735,1734,2,1,E,2
17867,511123200110214876,7895,1615,2069,3,2,E,1
17868,511123201003304037,2237,1556,1556,4,1,F,1
17869,511123201312121226,7369,1540,3928,3,2,A,1
17870,511124193606093039,11904,1592,1659,3,2,F,0
17871,511124194301084072,38913,129,925,3,2,B,1
17872,511124194806274912,23367,1597,1690,2,4,F,2
17873,511124195212273335,22069,2103,2091,2,3,E,2
17874,51112419541114478X,11407,65,13,1,3,F,0
17875,511124195608084557,6468,1565,2121,2,4,C,0
17876,51112419700408028X,27218,1668,1597,4,4,A,0
17877,511124197103183081,33659,2020,65,3,1,F,2
17878,511124200102184095,7170,2120,85,1,4,C,2
17879,511126193611070029,9451,1552,34,2,3,B,2
17880,51112619440211451X,4103,3932,3997,2,1,F,0
17881,511126194505184537,20430,1722,721,4,2,E,0
17882,511126194801180127,14344,1661,1661,1,1,C,1
17883,511126195508310134,18327,1763,1684,4,2,E,0
17884,511126195808121204,12784,1539,1542,3,4,A,1
17885,511126196511091918,3140,1556,1556,3,2,A,0
17886,511126198611024201,3260,1535,1556,4,4,F,0
17887,511126201011120798,17380,1668,450,1,3,E,1
17888,511126201306291439,16987,82,13,3,3,E,1
17889,511129194202011072,19277,1684,457,1,3,A,0
17890,511129195108133772,11129,1634,1634,3,3,C,1
17891,511129196607300779,1221,1615,1593,3,3,A,2
17892,511129197312012571,13436,1651,1574,2,3,F,2
17893,511129197405283274,35211,3388,3388,4,2,B,1
17894,511129199002093061,18611,404,404,1,2,C,0
17895,511129199108143581,35461,1045,3161,3,3,C,0
17896,511129200304163972,11250,1631,1578,2,4,F,1
17897,511132193102253473,28956,34,2020,4,3,B,1
17898,511132195401213251,32433,1615,1636,3,2,F,2
17899,51113219550131157X,10938,1589,1589,2,2,B,1
17900,511132196007251510,15517,3978,3934,1,4,B,1
17901,511132197510202905,31520,1636,1632,1,4,F,1
17902,511132198904270227,20741,1597,1552,1,2,E,2
17903,511132200201302376,39504,1703,1150,4,3,E,0
17904,511132200505241218,16080,1568,1568,3,2,B,2
17905,511132200707231667,39541,3818,683,3,2,A,2
17906,511132201005232934,6200,1539,2120,1,3,E,2
17907,511132201505293944,8892,2069,2047,4,3,A,1
17908,511132201710201850,17506,447,404,2,1,C,0
17909,511133194603013858,39185,834,828,1,3,F,1
17910,511133195310230677,598,1621,1621,1,1,A,1
17911,511133195607011512,18577,1681,457,3,4,F,0
17912,511133197705083025,24404,404,1597,2,1,C,0
17913,511133198107021099,16280,1561,1561,1,4,B,2
17914,511133198210171351,39854,1683,458,1,1,C,1
17915,511133198904214627,33677,13,1,2,3,F,1
17916,511133199404154669,7674,1615,1615,3,3,B,2
17917,511181193508232071,39808,810,1133,3,1,A,0
17918,51118119461029189X,3418,1636,1584,1,4,E,0
17919,511181195010171717,34359,1668,3309,2,3,C,1
17920,511181197211260096,11480,1,1,1,2,E,2
17921,511181197804222984,23339,1750,552,1,2,E,1
17922,511181199003100089,19209,457,404,2,4,A,0
17923,511181200302243456,39970,3895,3898,2,2,E,1
17924,511181201112220223,17792,457,384,2,4,E,1
17925,511181201306122832,32647,1169,3204,4,4,C,0
17926,51130219451225314X,1966,1593,1646,2,1,C,1
17927,51130219581008107X,4530,3362,3365,1,4,B,1
17928,511302196510160782,25646,1134,1169,1,2,F,2
17929,511302197409264776,862,1625,1621,1,2,B,0
17930,511302197411082912,36035,2140,3904,3,3,E,2
17931,51130219950405061X,28986,34,2020,4,2,F,2
17932,51130219961221401X,3136,1555,1556,2,4,E,0
17933,511302200304123197,16225,1552,1561,2,2,F,0
17934,511302200408150771,18297,1750,457,1,1,F,0
17935,51130319580830113X,23955,555,1750,2,3,E,1
17936,511303195810174096,6522,1615,2072,3,3,E,2
17937,511303196111251464,18476,1750,1668,4,1,F,1
17938,511303196211140892,30402,1681,404,1,2,C,1
17939,51130319770521223X,4879,58,34,4,1,C,1
17940,511303197712030194,5800,2060,2043,4,1,F,0
17941,51130320061015297X,37083,2349,1332,1,4,E,2
17942,511303201401301216,19044,1750,1684,4,2,E,2
17943,511303201506240237,14900,1577,1574,2,4,B,1
17944,511304194605193062,5626,1615,1561,2,3,C,1
17945,511304195801204296,36305,1637,1631,2,1,B,1
17946,511304197009243936,29353,977,979,4,2,E,2
17947,511304197204084133,20717,664,1722,3,1,F,1
17948,511304198209260452,19332,1623,1684,1,1,B,0
17949,511304199101032890,4127,1615,1659,1,1,B,2
17950,511304199502212331,12976,1577,1574,2,1,C,1
17951,511304199507042183,25699,1668,404,2,2,E,1
17952,511304199911253273,17878,457,384,4,1,E,2
17953,511304200311291378,33631,13,1,1,1,A,0
17954,511304200608082083,17622,1597,1668,3,2,E,2
17955,511321194210050936,37288,1533,1562,3,4,A,0
17956,511321194310203397,16753,63,80,3,2,B,2
17957,511321194908101045,19362,1668,1763,4,2,C,2
17958,511321195304214078,20216,1597,1704,1,3,F,0
17959,511321195411242496,12501,1577,1659,2,2,E,0
17960,511321195908250811,21881,1568,3904,1,2,F,1
17961,511321200903173734,4136,3932,3997,4,2,B,0
17962,511321201206160422,3771,3860,3910,3,3,B,1
17963,511322194304171209,39521,663,1599,2,1,B,2
17964,511322196104161611,8633,34,2020,1,1,F,0
17965,511322196802142995,32934,65,13,2,3,E,2
17966,51132219700609320X,39651,28,2125,2,1,A,1
17967,511322198908152672,4943,1574,1651,3,1,E,0
17968,511322199012030298,37230,1562,1568,1,3,F,2
17969,511323193104112812,23808,1151,1668,2,1,B,2
17970,511323193104220899,40386,1034,1071,3,1,A,0
17971,51132319370605201X,300,1607,1620,1,1,B,0
17972,511323194201263529,36371,1599,1568,3,2,A,2
17973,511323195401012219,35349,3860,3873,2,3,A,1
17974,511323196110242510,30919,34,2016,2,2,B,2
17975,511323197111134436,24810,1747,457,4,3,E,1
17976,511323198710194611,19313,463,404,2,1,A,1
17977,511323198808171952,28837,34,1597,3,2,C,1
17978,511323200509052398,38463,2114,2043,2,4,B,1
17979,511324193210311299,9156,3365,2020,3,3,C,1
17980,511324193704103713,37803,1707,1150,3,4,B,1
17981,51132419571231208X,1541,1615,1646,2,2,E,2
17982,511324196106250530,15583,3415,3415,3,3,A,0
17983,511324197311274149,23484,1597,1597,3,4,F,0
17984,511324197712054278,5115,58,34,2,4,C,2
17985,511324198510070776,20519,1169,1072,1,2,F,2
17986,511325196403260205,10062,1599,1613,3,2,B,2
17987,511325197007233226,18839,1668,402,2,1,A,2
17988,511325199404201294,23067,1151,1704,2,4,F,1
17989,511325199412233878,13080,1577,1539,3,3,C,0
17990,511325200104092677,7488,2020,34,1,2,C,1
17991,511325200404093719,6859,1597,2114,2,3,F,2
17992,511325200703271968,6290,2117,1661,2,3,C,2
17993,511325201702031596,25229,1619,34,3,2,E,2
17994,511381193106154702,30237,1750,404,1,1,C,0
17995,511381193706171872,6940,2117,426,3,4,A,0
17996,511381193802180146,34377,1066,3245,4,1,B,0
17997,511381194805224778,8605,34,2020,2,3,E,0
17998,511381194907243873,20397,1115,1718,3,1,B,1
17999,511381195102074106,29931,1134,835,2,2,F,1
18000,51138119571030434X,15793,1563,1567,2,4,F,2
18001,511381197701140418,9798,1607,1605,4,2,F,1
18002,511381198312133972,24459,404,1668,1,2,F,0
18003,511381198612164746,36566,1599,1599,2,1,C,2
18004,511381201303183147,37982,409,439,1,2,F,0
18005,51140219510913129X,5842,2027,2025,1,1,A,1
18006,511402196001301749,38060,1591,1571,4,1,E,0
18007,511402196511090283,28012,1668,1597,1,2,A,0
18008,511402196803202857,26011,1597,1597,1,2,A,0
18009,51140219890526437X,21022,1597,2035,2,4,E,2
18010,511402198906232214,20778,196,161,1,4,F,2
18011,511402199807260513,28274,1142,1668,1,3,E,0
18012,511402201010302114,16033,1597,1538,4,4,B,2
18013,511402201211292098,34311,346,261,4,2,E,2
18014,511403193203110193,36863,403,1615,1,3,E,0
18015,511403195704200241,28797,34,1597,2,4,B,0
18016,511403196205212576,12282,1599,1651,2,1,C,1
18017,511403200407070077,6207,1597,1533,1,3,B,1
18018,511403200801244709,18173,1687,1681,3,4,E,2
18019,511421194303101662,3240,1597,1535,3,3,A,1
18020,511421194409154228,29338,1072,1151,1,1,C,2
18021,511421196204212446,10618,1631,1578,3,1,F,0
18022,51142119730614002X,34168,3245,346,3,2,B,1
18023,511421197810224740,31408,3365,3365,3,3,A,2
18024,511421198501062631,29962,1035,926,3,2,E,0
18025,51142119880504394X,24245,1735,1739,3,4,A,0
18026,511421199101033772,11426,79,13,2,3,E,2
18027,511421200412203156,2906,1536,1555,3,3,F,2
18028,511421200504124092,20651,1134,1142,1,4,A,2
18029,511421201006273874,26472,1597,1597,3,4,C,2
18030,511423193302212916,16871,13,1,3,2,F,2
18031,511423193410041827,38040,1573,1573,4,4,E,2
18032,511423194011023634,10275,1599,1595,3,2,E,0
18033,511423194710232785,29991,986,129,3,3,E,0
18034,51142319480602151X,3027,1597,1555,1,4,E,1
18035,511423195201051227,33332,2068,13,3,4,B,1
18036,511423195411274162,24960,402,404,4,4,E,1
18037,511423196009031271,3543,1533,1567,2,3,F,2
18038,511423196807252749,28251,1072,1142,2,4,B,2
18039,511423197006253826,4179,1661,3932,3,3,A,0
18040,511423197007143039,39099,129,1145,2,2,F,1
18041,511423197312233989,27487,1668,404,1,3,B,2
18042,511423197911103406,35597,1568,3889,4,3,E,1
18043,51142319850831243X,24471,1597,1169,1,1,A,0
18044,511423199703171681,24257,555,576,2,1,B,0
18045,511423200402200472,5560,2020,2020,1,4,B,0
18046,511424195204173277,18909,1668,457,2,3,A,2
18047,511424196106044716,35350,1533,3873,4,2,F,1
18048,511424197206282556,34697,383,470,4,2,F,0
18049,511424197910164297,14411,1617,1574,2,2,C,1
18050,511424198004261284,15283,1661,3997,2,4,E,1
18051,511424201607173069,21745,1592,1072,1,2,F,1
18052,511425193906293799,30260,1151,1681,4,4,A,1
18053,511425195003284014,35025,407,383,2,4,B,2
18054,511425195106041592,36433,1599,1599,1,3,B,0
18055,511425195606142525,36488,403,1683,2,3,C,0
18056,511425195806144293,28237,1597,1750,4,4,E,0
18057,511425196711243971,20100,1750,1681,1,3,B,0
18058,511425197708291459,2780,1536,1557,3,4,A,2
18059,51142519920202407X,24938,404,404,1,3,E,0
18060,511425199602263707,20334,1115,2052,1,1,C,1
18061,511425200210134354,4525,2006,2034,3,1,B,1
18062,511425200812071231,21090,34,2020,4,1,B,0
18063,511502195202123468,33681,2033,2046,1,4,F,1
18064,511502195605221708,33371,2020,65,3,3,E,0
18065,511502196407063539,621,1595,1596,1,4,E,2
18066,511502196604020474,15634,3938,3590,1,2,E,0
18067,511503193512051532,27470,1597,1597,4,1,B,1
18068,511503197003040411,20162,1750,1704,4,4,C,1
18069,511503201409223313,24453,1169,1169,3,3,E,1
18070,511503201503253703,19887,961,2446,2,3,F,0
18071,511504194203312971,30261,1169,1597,3,1,E,1
18072,51150419460301069X,14059,1661,1543,1,3,F,1
18073,511504194908311258,16516,1612,1593,3,3,E,1
18074,511504195401094535,27079,471,1668,2,3,E,0
18075,511504195807292953,9405,1615,2020,3,3,C,1
18076,511504196503203899,35758,1135,1139,1,1,F,2
18077,511504197507274314,10231,1612,1605,4,2,A,2
18078,511504198511071450,34431,1,1,4,1,E,2
18079,511504198605164113,27100,471,404,2,2,A,0
18080,511504198801274379,12445,1574,1661,2,1,E,1
18081,511504199207244032,5724,34,2035,3,3,F,2
18082,511504199511170429,19192,1763,1684,1,1,A,1
18083,511504201002193737,21616,2020,1597,4,4,B,0
18084,511523193509304207,39831,1667,1680,3,4,C,1
18085,511523193712214338,37492,1644,1615,1,4,A,2
18086,511523195802104289,31397,2035,2033,3,4,C,1
18087,511523195803010479,4361,2066,2034,3,1,F,1
18088,511523195911131286,17099,79,76,4,2,C,1
18089,511523196007183736,21561,3365,3365,2,4,F,2
18090,511523196511210406,34779,3030,3028,1,4,C,2
18091,511523198203080135,37876,1581,1683,1,4,B,0
18092,511523198701152613,38606,407,383,4,4,E,0
18093,511523199409074667,39759,470,470,3,3,C,0
18094,511523200212160778,973,1611,1595,4,4,E,2
18095,511523201105060071,19890,2417,1266,3,3,B,2
18096,51152419311018094X,4208,2429,1849,2,4,E,2
18097,511524195503021885,19623,1556,457,2,2,E,1
18098,511524195605283069,32366,1590,1584,3,4,B,2
18099,511524196007292058,15750,1568,1568,2,2,E,1
18100,511524198310133913,9512,1607,1605,2,1,C,0
18101,511524201210163132,17326,1668,1687,2,4,F,0
18102,511524201702143330,24421,1169,1169,3,4,E,0
18103,511525193312040204,40394,1034,1150,2,3,B,2
18104,511525194906161892,5026,2034,2033,2,2,F,2
18105,511525196505141435,30906,59,3868,2,1,A,1
18106,511525196707292987,27979,1668,1597,4,3,F,0
18107,511525196812163511,10430,1638,1634,2,4,F,0
18108,51152519860110289X,37340,1648,3240,4,4,C,1
18109,511525199311154477,316,1625,1620,3,2,F,2
18110,511525199507311796,26080,1151,1134,1,4,B,2
18111,511525200311282124,35438,1644,3121,2,1,F,0
18112,511525200601121396,10670,1631,1578,4,4,A,0
18113,511525200808052500,2242,1555,1556,2,3,E,1
18114,511526193606260671,39196,1615,1071,2,1,F,1
18115,511526194101131836,21473,1552,59,3,3,B,1
18116,511526194203083900,3418,1584,1582,2,3,A,2
18117,511526195406094292,1496,1615,1646,2,3,F,2
18118,511526197611212373,9210,2020,3365,2,2,B,2
18119,511526198310093248,23337,1735,546,3,1,A,2
18120,511526198502213558,40414,129,129,2,3,E,1
18121,511526198707281394,20212,3797,3797,1,3,A,2
18122,511526198807221356,40534,3859,3859,3,3,F,1
18123,511526200204260399,35686,2014,2014,3,3,E,0
18124,511526200207280635,28712,1597,1151,2,3,A,0
18125,511526200209053217,18916,1687,457,4,2,B,1
18126,511527194705220262,27335,1597,1668,4,1,A,2
18127,511527194805232391,13196,1615,1617,4,4,B,2
18128,511527196210130029,9592,1605,1612,1,4,F,2
18129,511527197607050910,24813,1597,1684,4,3,B,1
18130,511527198104174035,14224,1574,1661,2,3,B,0
18131,511527198410311958,18680,1750,447,2,4,F,0
18132,511527200201163741,36415,1599,1599,4,2,F,1
18133,511527201010021198,40419,1034,129,2,4,E,2
18134,511527201211180531,30691,129,129,2,3,A,2
18135,511528194312112769,13219,1574,1574,4,2,C,0
18136,51152819440629206X,15533,1540,3934,3,4,B,1
18137,511528197611200308,23154,1704,979,2,2,B,2
18138,51152819851114207X,10558,1615,1589,3,2,C,2
18139,511528198805014102,31389,3365,3365,2,1,A,0
18140,511528199004224753,14865,1651,1617,4,2,F,2
18141,511528199010191417,14971,1543,1539,4,2,E,0
18142,511528199911234912,35827,1648,1568,2,3,F,0
18143,511528200803084502,22401,3633,3633,3,1,E,0
18144,511528201311012419,25188,1668,1668,2,2,F,0
18145,511528201709260068,22179,56,1134,3,4,E,2
18146,511529195510192158,2125,1567,1567,3,4,F,0
18147,511529196007103335,39797,1761,458,2,1,F,0
18148,511529199004041814,26250,3052,2986,3,2,A,2
18149,511529199309082895,27456,1597,1597,2,4,C,2
18150,511529200903293455,7873,3365,3365,2,4,A,0
18151,511529201411201264,25577,1684,1134,2,4,A,1
18152,511602193410300672,39659,2125,383,1,3,A,1
18153,511602193607170170,25116,1597,1597,3,1,C,1
18154,511602194102253856,37893,1641,1683,1,1,A,0
18155,511602194810133046,29937,1039,1035,1,4,C,1
18156,511602197309170496,1574,1615,1654,1,2,B,1
18157,511602197602252191,12157,1599,1651,3,4,A,1
18158,511602198606242403,7625,34,2020,4,4,F,1
18159,511602199912152267,6597,2127,221,1,2,A,1
18160,511602201012070522,24262,1619,555,1,3,A,0
18161,511602201507022071,25584,1750,1134,3,2,F,1
18162,511603193403241076,32294,1636,1579,3,1,A,2
18163,511603195405293864,31409,2067,2035,1,4,E,1
18164,511603195603253513,17812,404,384,3,2,F,0
18165,511603196010232842,16121,1615,1599,1,4,B,2
18166,511603196902043465,32867,2034,2020,2,3,A,2
18167,511603199206112897,35435,3156,3097,1,1,A,0
18168,511603199701043024,1642,1655,1646,2,4,C,0
18169,511603199803154411,15559,1615,1651,1,1,C,0
18170,511603200510102592,31596,1632,1582,1,2,F,2
18171,511621194205070584,30756,1597,1127,3,1,B,0
18172,51162119460224009X,12191,1599,1574,3,2,A,1
18173,511621194804270895,6655,217,231,3,2,C,1
18174,511621195212234270,20102,404,404,1,4,B,1
18175,511621197505191576,1109,1610,1654,1,3,F,2
18176,511621201002192787,1115,1610,1608,1,2,C,2
18177,511621201004172819,34783,28,3001,3,2,F,0
18178,511621201512262124,22077,2098,2091,1,3,A,0
18179,511622193305312407,9676,1594,1653,3,2,A,0
18180,511622193611092502,36006,3875,3387,2,1,B,2
18181,511622193805211127,33697,2037,2020,2,1,C,0
18182,511622194301203697,30598,1659,1651,4,4,F,0
18183,511622195911103874,1565,1654,1646,2,2,B,0
18184,511622196102014518,34822,1560,3001,2,1,A,2
18185,511622196309064416,35980,3889,3877,4,4,C,2
18186,511622197102132834,17240,1668,384,2,2,E,0
18187,511622198001261535,7814,2020,3365,3,4,E,0
18188,511622198501174710,14513,1661,1661,3,1,E,2
18189,511623193306072878,6295,1574,3932,1,2,E,1
18190,511623193511103135,26641,404,406,1,4,F,1
18191,511623193711272355,2478,1557,1555,1,2,E,2
18192,51162319550930237X,6125,1597,2121,3,2,A,0
18193,511623195601161215,15205,1540,3979,1,3,A,2
18194,511623195806023094,36458,403,1683,2,2,A,0
18195,511623195812232677,11112,1589,1634,2,1,F,0
18196,511623196701043237,30650,1039,1035,4,1,F,0
18197,511623196810024510,37523,834,129,2,2,B,2
18198,511623197110233236,39156,1168,1145,1,1,F,0
18199,511623197312164419,3577,3868,3859,2,1,C,0
18200,511623198302101857,37900,1578,1641,1,1,E,0
18201,511623200102211998,40270,1071,834,3,4,C,0
18202,511623200207292763,17226,1597,1623,3,1,C,2
18203,51162320120616473X,24738,404,1668,4,1,E,1
18204,511623201211054447,1020,1646,1646,4,1,E,1
18205,511623201601090398,15151,1593,1646,4,3,B,0
18206,511681195009281385,7578,2020,3365,4,4,F,1
18207,511681200806103518,30303,1146,1169,2,4,F,0
18208,511681201310144855,3303,1556,1556,4,4,B,0
18209,511702197111074621,9624,1612,1599,3,1,F,0
18210,511702197812033822,2184,1567,1567,4,4,F,1
18211,511702199110041691,7560,2020,3365,1,4,E,0
18212,511702199411071165,14275,1574,1661,1,1,F,0
18213,511702199612122213,10136,1596,1602,4,4,A,2
18214,511702199802192247,4866,2046,2033,4,4,E,2
18215,511702200611082817,35779,1648,1568,2,3,E,0
18216,511702201506063635,21196,3365,3365,1,2,F,1
18217,511703194801300385,33305,76,13,1,4,E,1
18218,511703196306132504,6653,217,231,2,1,F,1
18219,511703196911032069,28580,129,1127,4,4,C,0
18220,511703197803253483,38924,1615,1615,3,2,A,1
18221,511703197808043813,39572,663,1749,2,4,A,1
18222,511703198909190198,29117,3365,2020,2,3,C,1
18223,511703200903074233,646,1612,1605,4,4,A,1
18224,511703200903213993,31275,2016,3871,4,3,E,2
18225,51172219410611394X,38837,3594,3590,1,3,B,0
18226,511722194509080206,30965,835,129,4,2,A,0
18227,511722194707151095,20533,3816,725,3,3,F,0
18228,511722195606234013,28441,129,829,2,1,C,0
18229,511722196107174161,15467,1574,3978,2,3,B,2
18230,511722197101024634,18944,1597,1668,2,2,F,1
18231,511722198906193560,32494,1615,1597,2,2,E,1
18232,511723199204062559,26261,721,1704,3,2,B,0
18233,511723199403122438,29284,1151,1597,2,1,E,0
18234,511723200002294437,34510,2020,13,1,1,C,0
18235,511724193411073102,9272,34,2020,4,3,A,0
18236,511724197607041354,4523,3365,3365,1,1,B,0
18237,511724198106143840,7924,34,1615,4,4,B,1
18238,511724198709122221,10708,1578,1578,1,4,C,2
18239,511724198802224636,13016,1577,1539,4,1,E,1
18240,511724201706231013,24200,1750,1734,1,1,B,1
18241,511725193509130386,24223,1597,1735,4,2,C,0
18242,51172519420511287X,8418,34,2020,2,2,B,0
18243,511725197802124864,26074,1134,1597,3,3,A,2
18244,511725201004034062,31245,1597,3868,4,2,C,0
18245,511781193005243687,37951,2125,409,4,4,C,1
18246,511781195804302048,4922,1661,2006,2,4,F,2
18247,51178119621104093X,24962,1668,402,4,2,B,1
18248,51178119630225030X,35135,3388,3388,1,2,F,2
18249,511781197405052191,27861,404,404,2,3,B,1
18250,511781198406132390,17679,471,471,1,4,E,2
18251,511781201204040273,26125,1072,1151,4,1,C,2
18252,511802193904040226,4727,2033,3365,2,2,C,0
18253,511802196710221292,21571,1668,1668,3,3,E,1
18254,511802196804131634,13996,1615,1617,4,3,E,1
18255,511803193304262198,26243,721,1718,4,2,B,1
18256,511803193708263314,17735,457,404,4,4,E,1
18257,511803195602221596,13025,1597,1577,2,3,E,0
18258,511803197210010238,7859,1615,2007,4,1,E,1
18259,511803197512310674,34852,2998,3030,1,4,B,1
18260,511803198002252819,24439,1597,1169,4,2,F,2
18261,511803198102062959,27016,384,471,3,3,F,2
18262,511803198902250835,26163,1668,1597,2,2,B,0
18263,511803199209142064,19062,402,404,3,1,C,2
18264,511803199611303989,27238,404,1668,1,1,F,1
18265,511803201709084251,15893,1567,1568,2,1,F,0
18266,511822193103234085,3752,3910,3898,1,1,A,2
18267,511822194509142863,7054,217,231,1,2,B,2
18268,511822195608143356,17452,1619,1684,1,3,B,1
18269,511822195611252326,9312,34,1561,2,4,E,0
18270,511822196202041733,13618,1563,1617,2,4,F,2
18271,511822199605240722,11373,1634,1634,4,4,F,0
18272,511822200310270698,30057,525,525,3,4,F,1
18273,511822201203040963,36598,403,1615,4,3,F,0
18274,511823193006221553,30021,1597,1134,4,2,E,0
18275,511823193711071212,39613,2387,961,2,1,F,2
18276,511823194801243975,34230,1134,1112,1,2,B,2
18277,511823195012220919,26796,404,404,2,4,E,2
18278,511823195401301958,33498,2034,2066,3,3,A,0
18279,511823197003204377,40357,979,1034,4,3,F,1
18280,511823197504021798,29058,2020,34,2,2,E,2
18281,511823197905252888,3721,1615,34,4,4,E,2
18282,511823199004073224,38253,1571,1573,4,2,E,0
18283,511823201211162799,7820,1615,34,2,1,F,0
18284,511823201309081196,12471,1659,1661,2,2,A,2
18285,511823201601080676,16211,1561,1561,4,4,E,0
18286,511824194009074617,4932,21,2006,1,3,B,1
18287,511824194306234314,6704,1615,2072,4,2,E,0
18288,511824194405060890,28195,1668,1597,2,4,B,1
18289,51182419470824315X,23700,3365,2047,3,4,E,2
18290,511824195106024034,8892,1615,2035,3,1,C,0
18291,511824195201021333,1950,1646,1646,4,4,C,0
18292,511824196604124315,924,1607,1595,1,1,F,2
18293,511824196604142396,33054,79,76,2,4,C,2
18294,511824196806174804,31190,3869,3860,1,3,E,2
18295,511824197601010333,37507,1126,1038,3,3,F,0
18296,511824198501041647,13325,1574,1661,3,1,F,0
18297,511824200607051085,19988,961,1844,4,3,A,2
18298,511825194301222628,38196,1615,1572,1,1,C,1
18299,511825194702221431,9561,1646,1646,3,3,F,1
18300,511825195811072572,6669,1615,226,2,2,A,2
18301,511825201603053543,7822,1615,34,1,3,F,1
18302,511826193710280150,38849,3594,3590,4,1,A,0
18303,511826196111010734,9016,1599,34,4,4,B,1
18304,511826196906040419,3632,1552,59,1,4,F,0
18305,511826197102192139,32178,1615,1646,1,1,C,1
18306,511826197204144816,11050,1599,1648,4,1,C,0
18307,511826197206020235,32051,1638,1632,4,3,C,1
18308,511826198607102252,21240,1567,2020,4,2,B,0
18309,51182620001112459X,37480,1644,1615,3,3,A,2
18310,511826200507102458,37554,1038,1034,2,2,A,0
18311,511826200711130990,7508,3365,34,1,2,C,0
18312,511826201102194555,3478,1567,56,4,4,F,1
