PCardID,PName,Sex,Age
632626196611023918,俞可科              ,True,54
632626197003030051,供雅云              ,True,50
632626197908211797,韩鹏飞              ,True,41
632626200608314254,朱韵坤              ,True,14
632626200912201393,陈庆学              ,True,11
632701193502044917,安春华              ,True,85
632701193906041552,陈雨凡              ,True,81
632701194504192758,张宏伟              ,True,75
632701194901240450,郭金明              ,True,71
632701195807122524,毛琴丹              ,False,62
632701197908222486,赖彩凤              ,False,41
632701198611224979,陈印                ,True,34
632701199110211410,倪张法              ,True,29
632722193008024138,刘晓艺              ,True,90
632722194212303681,阮丽霞              ,False,78
632722194506281254,魏东                ,True,75
632722194708164347,王丹灵              ,False,73
632722197007220039,李寿丙              ,True,50
632722197307240955,钱伟                ,True,47
63272219780414389X,赵增良              ,True,42
632722197809102309,张婷                ,False,42
632722198509222370,杜中占              ,True,35
632722199401020413,王立业              ,True,26
632722200411183692,张挺                ,True,16
632722200910120274,党涛                ,True,11
632722201208170890,宋晓波              ,True,8
632723194102164859,李子川              ,True,79
632723194105310532,练荣桥              ,True,79
63272319651128237X,杨红云              ,True,55
632723199212102117,周子悦              ,True,28
632723199508214353,冯建标              ,True,25
632723200308312798,田尉                ,True,17
632723200710183293,吴瑜                ,True,13
632724193403100252,蔡晓炜              ,True,86
632724194110252118,甘建伟              ,True,79
632724194112223978,何蔓                ,True,79
632724195110250491,倪彦                ,True,69
632724195509112509,李莎                ,False,65
632724197203183952,翟黎                ,True,48
632724197204150968,侯艮玲              ,False,48
632724198111163254,苏俊方              ,True,39
63272419870626111X,谭定钟              ,True,33
632724198804210359,孙志新              ,True,32
632724200204280556,刘学锋              ,True,18
632724200607304954,张伟庆              ,True,14
632725194611063290,钱建波              ,True,74
632725195203130014,顾扬                ,True,68
632725197404281184,孟丽                ,False,46
632725197608111371,张俊鹏              ,True,44
632725198908294477,章引                ,True,31
632725199206254352,朱鼎臣              ,True,28
632725201707020992,韦小清              ,True,3
63272619311108103X,黄聪                ,True,89
632726194305162035,蔡元凯              ,True,77
632726194909183953,刘振波              ,True,71
632726195807300404,妥洪霞              ,False,62
632726196501210400,陈艳娜              ,False,55
632726196903043692,连晓旭              ,True,51
632726197308073357,王炼                ,True,47
632726197408140553,梁灵俊              ,True,46
632726198208120931,胡玮华              ,True,38
632726198702180497,范广阔              ,True,33
632726199106192859,张骅                ,True,29
632726201405313374,鲍学锋              ,True,6
632726201702080319,黄红林              ,True,3
632801193605200164,严天娇              ,False,84
63280119510919119X,袁银辉              ,True,69
632801195911071160,熊秋蓉              ,False,61
632801196004053916,张正波              ,True,60
632801197810280501,吴亚馨              ,False,42
632801198111264697,包一含              ,True,39
632801198310052355,俞苗锋              ,True,37
632801199011060974,窦朕晔              ,True,30
632801199304180945,曾丽                ,False,27
632801199504180472,胡银昌              ,True,25
632801201707061019,林明善              ,True,3
632802194207301139,岳成龙              ,True,78
632802196303263215,杨佑                ,True,57
632802197107063915,唐玉坤              ,True,49
632802199811182853,张帅                ,True,22
632803195308130464,许克娜              ,False,67
632803196107152100,吴琳                ,False,59
632803196509114713,王波                ,True,55
632803197904133214,陈杰文              ,True,41
632803198312201169,林吕妹              ,False,37
632803201609103767,江平                ,False,4
632821193409063794,毛一扬              ,True,86
632821194008084062,丁召丽              ,False,80
632821194012141904,马均红              ,False,80
63282119450126346X,陆华平              ,False,75
632821194609081617,张大勇              ,True,74
632821196112044748,姜周曼              ,False,59
632821196305013649,卓红                ,False,57
632821196908210836,陈如意              ,True,51
632821197206032873,唐亚风              ,True,48
632821197909304222,胡琴                ,False,41
632821198601264548,古勇平              ,False,34
632821201703154117,陈繁                ,True,3
632822193110270453,邢露尹              ,True,89
632822194112182363,张秀娟              ,False,79
632822194201234102,陈琳芳              ,False,78
632822195304080104,于萌                ,False,67
632822195511053715,王登云              ,True,65
632822198201192916,冯浩                ,True,38
632822198603304757,卓锰刚              ,True,34
632822198701303598,刘群                ,True,33
632822199410210425,袁雯君              ,False,26
632822200106033474,林书博              ,True,19
632822201412283804,曾清珠              ,False,6
632823196502142741,周洪芬              ,False,55
63282319840921229X,徐正秋              ,True,36
632823199102271660,刘海霞              ,False,29
632823200005204509,庾娟                ,False,20
632823200011162309,陈燕君              ,False,20
632823200203200402,王玉平              ,False,18
640104193105143811,成杰                ,True,89
640104193709264112,叶小银              ,True,83
640104193809024415,曲文尧              ,True,82
640104196612172207,谢玉勤              ,False,54
640104196805041748,程玉芝              ,False,52
640104197009013468,伏金慧              ,False,50
640104197103090590,麦波                ,True,49
640104198312073898,王益锋              ,True,37
640104198607112698,王玉松              ,True,34
640104198612311210,张余华              ,True,34
640104198907152886,邵艳芳              ,False,31
640104199101060442,沈丽婧              ,False,29
64010419980803335X,陈均祥              ,True,22
640104199809112850,彭乐明              ,True,22
640104200607294348,胡继洁              ,False,14
64010420090719105X,杨成威              ,True,11
640105195809153458,夏俊                ,True,62
640105196108173477,欧建彬              ,True,59
640105198010141054,肖全威              ,True,40
640105199310274873,冯志                ,True,27
640105199612250463,江芬芳              ,False,24
640105200709112054,董啸                ,True,13
640106194511214707,谢素娟              ,False,75
640106196306270143,俞萍                ,False,57
640121196410153493,董敬滨              ,True,56
640121197504261537,张诗吟              ,True,45
640121197606101753,贡保昂              ,True,44
640121199903052328,李莉                ,False,21
640121200403264231,马庆强              ,True,16
640121200512022151,顾志恒              ,True,15
640122193802151254,张光栋              ,True,82
640122194308133952,林洪                ,True,77
640122194808114993,袁燕群              ,True,72
640122195106054919,陈契                ,True,69
640122197109111615,曾碧标              ,True,49
640122197110090487,陶云香              ,False,49
640122199211181598,钱伟锋              ,True,28
640122199505053663,柯占英              ,False,25
640122199806033148,滕兰                ,False,22
640122200012142970,付金                ,True,20
640122200906273419,解云                ,True,11
640181193010171812,董骏                ,True,90
640181193702114050,王仕杨              ,True,83
640181193905151273,郑显达              ,True,81
640181194006142351,熊军                ,True,80
640181196411200964,凌丽娟              ,False,56
640181197107010052,蓝永达              ,True,49
640181200106254957,祁建斌              ,True,19
640181200607052667,嵇元婷              ,False,14
64018120080422160X,范静                ,False,12
640181201201270474,吴剑南              ,True,8
640181201509180555,梁穆                ,True,5
640181201510101535,葛常年              ,True,5
640202193501103195,徐燕飞              ,True,85
640202193603250903,李凤平              ,False,84
640202194007254996,袁小恩              ,True,80
640202196111122124,邢悦晓              ,False,59
640202197808092302,商春青              ,False,42
640202198106274739,张亚飞              ,True,39
64020219840927017X,曹炜                ,True,36
640202198803151961,楼林燕              ,False,32
640202198809232690,尤嘉                ,True,32
640202198811141130,欧阳广兴            ,True,32
640202200412124755,李兆产              ,True,16
640202200711030214,姜鹏                ,True,13
640205193207042298,黄浩                ,True,88
640205194701131434,励武华              ,True,73
640205195009164015,戴义波              ,True,70
640205195701073371,华强                ,True,63
640205196001164955,郝继胜              ,True,60
640205196901101378,金天逸              ,True,51
640205197402241733,杨静微              ,True,46
640205198501092897,刘林                ,True,35
640205199009233672,董方正              ,True,30
640205199408183510,王式拥              ,True,26
640205200010060575,黄格连              ,True,20
640205201007011996,朱志勇              ,True,10
640205201604151209,季宜燕              ,False,4
640221193904182130,卢暖暖              ,True,81
640221194105152378,方焕标              ,True,79
640221194207160379,梁秋峰              ,True,78
640221194403264052,刘军舟              ,True,76
640221194504064551,潘康                ,True,75
640221195409210033,潘建兴              ,True,66
640221196007271962,赵君                ,False,60
640221196801150869,孙家珍              ,False,52
640221201007050557,陈俊                ,True,10
640221201206130517,钟鸣                ,True,8
640302193412074738,罗林                ,True,86
640302194008020732,凌翔                ,True,80
640302194704270348,陈静                ,False,73
64030219490320081X,梁凯鹏              ,True,71
640302196104131757,刘生存              ,True,59
640302196304234347,储瑾                ,False,57
640302197101260590,陈挺                ,True,49
640302200708113591,郭功运              ,True,13
640303193510022364,李桂芳              ,False,85
640303194001084035,王雪松              ,True,80
640303194207131255,朱传良              ,True,78
640303195105211988,蔡惠珠              ,False,69
640303195810174537,刘振亚              ,True,62
640303196507071513,贾思超              ,True,55
640303196802140147,范月琴              ,False,52
640303197202241803,邹敏珍              ,False,48
640303197405214530,胡华                ,True,46
640303198208132258,钱益丰              ,True,38
640303200709140619,董岳高              ,True,13
640303200804170939,杨春玉              ,True,12
640323193205241881,俞文婧              ,False,88
640323196601231945,施龙玲              ,False,54
640323198105274291,孔黎伟              ,True,39
640323199003292944,韩一楠              ,False,30
640323199906200836,杭亮                ,True,21
640323200412191031,雷华                ,True,16
640323201202034235,杨祺                ,True,8
640323201212164666,左蓓蓓              ,False,8
640324193011283166,许勤                ,False,90
640324196804093251,金侃华              ,True,52
64032419880518404X,孙培芬              ,False,32
640324200502053464,韩笑                ,False,15
640324201610300498,陈漂                ,True,4
640381193403123644,梅桂                ,False,86
640381193407184751,李连阁              ,True,86
640381193901180975,李荣                ,True,81
640381194412042066,刘素娟              ,False,76
64038119520829472X,李新梅              ,False,68
64038119620526153X,毛连城              ,True,58
640381196408162777,杨溶                ,True,56
640381197901280608,董笑丽              ,False,41
640381198512093395,朱莹涵              ,True,35
640381200207031884,张灶凤              ,False,18
640381200312243299,程小涛              ,True,17
640381200712152732,陈甲                ,True,13
640402193401153639,陈勇章              ,True,86
64040219540201228X,严晓燕              ,False,66
640402195911190842,蔡俊敏              ,False,61
640402196312102286,吴青青              ,False,57
640402197011063695,吴登国              ,True,50
640402197808093904,王莹                ,False,42
64040220020121417X,于良彬              ,True,18
640402200207181516,王超                ,True,18
640402201006252546,吴芬芳              ,False,10
640402201007112123,冯月琴              ,False,10
640422193008133389,余兴莲              ,False,90
640422193603083718,周志华              ,True,84
64042219521108274X,许倩倩              ,False,68
640422197212080817,吴康亚              ,True,48
640422198403280955,陈柯柯              ,True,36
640422199904061261,项芳                ,False,21
640422200002012917,金红翔              ,True,20
640423193510030445,宋美娟              ,False,85
640423194511121378,刘路南              ,True,75
640423194711154334,林世练              ,True,73
640423196201293018,周琴亚              ,True,58
640423198202134333,褚夫东              ,True,38
640423198802064236,蓝国强              ,True,32
640423199009211119,路荣华              ,True,30
640423199909201290,陈铮                ,True,21
640423201308223769,詹霞                ,False,7
640424194009150073,俞舟飞              ,True,80
640424195303031723,吴芬                ,False,67
640424197301194552,徐占年              ,True,47
64042419810723309X,徐伟勇              ,True,39
640424199001241774,余武基              ,True,30
640424200511112556,李宜彦              ,True,15
64042519430819171X,袁惠雄              ,True,77
640425195012301937,王小培              ,True,70
64042519560112019X,蔡旭斌              ,True,64
64042519670303238X,孙晴                ,False,53
640425199507033290,孙旭峰              ,True,25
640425200012280893,陈洪基              ,True,20
640425201004062356,靳玉琦              ,True,10
640425201206022600,邹林芳              ,False,8
640425201704274333,陈立宏              ,True,3
64050219501009375X,凌宏达              ,True,70
640502195101030615,倪镇宇              ,True,69
640502196508022398,余青年              ,True,55
640502196509270799,范能飞              ,True,55
640502197602100334,江行                ,True,44
640502199804113634,蔡佳                ,True,22
640502200909291096,严柯                ,True,11
640502201505052990,许涉川              ,True,5
640521193005224110,舒世宁              ,True,90
640521193706233933,张永                ,True,83
640521193801150036,陈明                ,True,82
640521193904144165,金铃                ,False,81
640521194204283054,陈祥军              ,True,78
640521194510114291,肖俊                ,True,75
640521194803141349,刘淼                ,False,72
640521195803012517,汪宇辉              ,True,62
640521196104244495,张子霜              ,True,59
640521198503252598,张新泽              ,True,35
640521198807051824,汪晓                ,False,32
640521200001144116,焦辉                ,True,20
640521200505193931,钱小星              ,True,15
640522193207132114,汪明嘉              ,True,88
640522193208314358,尹杰                ,True,88
64052219370912451X,陆青松              ,True,83
640522194606143851,周卿                ,True,74
64052219461009145X,应雅泳              ,True,74
640522195003123813,赵书艺              ,True,70
640522195806272556,王琴玉              ,True,62
640522196105191010,吴昊岩              ,True,59
640522198811292838,张小各              ,True,32
640522199106181977,乌肖忠              ,True,29
650102193304212698,任秀林              ,True,87
650102193504032456,郑立志              ,True,85
650102194708193969,易莉                ,False,73
650102195010144158,郭敦俊              ,True,70
65010219530716087X,王冬冬              ,True,67
650102195702170998,张国武              ,True,63
650102199105021650,沈琳月              ,True,29
65010220010921237X,何宁                ,True,19
650102200302160495,裴武德              ,True,17
650103194407071569,沈彩虹              ,False,76
65010319550208168X,张甜恬              ,False,65
650103195505012823,侯莹莹              ,False,65
650103198904061212,俞沧桑              ,True,31
650103199502274092,杨士勇              ,True,25
650104193110160079,牛锋                ,True,89
65010419340330315X,马霄                ,True,86
650104195406264255,禚毅                ,True,66
650104196704271570,赵昌斌              ,True,53
650104196811090732,薛红叶              ,True,52
650104197910262864,成西梅              ,False,41
650104199404264313,卜焱                ,True,26
650104200210031234,万吕波              ,True,18
650105193103163630,王迪焕              ,True,89
650105194212181349,汤小花              ,False,78
650105194807304731,章玉田              ,True,72
650105195111130774,冯玉卓              ,True,69
650105196502111524,董慧慧              ,False,55
650105196903223746,杨丽珍              ,False,51
650105196904301611,蔡奕志              ,True,51
650105197910100570,王崇明              ,True,41
650106193511250473,方斌                ,True,85
650106193711281477,罗长春              ,True,83
650106194309262360,王小玲              ,False,77
650106195605083070,邹卓坤              ,True,64
650106195705290472,苏光飞              ,True,63
650106195707203491,房金华              ,True,63
650106196508134854,熊文说              ,True,55
650106196703242439,陈清扬              ,True,53
650106201008302739,尹永林              ,True,10
650107196802020395,徐国辉              ,True,52
650107197704281051,王廷                ,True,43
650107199211021250,林洁影              ,True,28
65010720011128346X,顾琴琴              ,False,19
650107201704292040,张妍妍              ,False,3
650109196009064619,高旋                ,True,60
65010919620712095X,唐彩云              ,True,58
650109199408144185,吴文娟              ,False,26
650109200003172896,徐海涛              ,True,20
650109200007273299,王东阳              ,True,20
650109200203231029,周菲                ,False,18
650109200307084748,罗宇红              ,False,17
650109200808232796,孙斌                ,True,12
650121197205234434,郑春杰              ,True,48
650121197307240296,干宇翔              ,True,47
650121197407152082,方荒轶              ,False,46
650121200003160320,董锦秀              ,False,20
650121200606201259,宋海丰              ,True,14
650121201601181273,季婉华              ,True,4
65020219400508362X,张金红              ,False,80
65020219510902475X,戚建立              ,True,69
650202195904230237,黄晋                ,True,61
650202197603293057,涂瑞                ,True,44
650202199909202807,黄玉珍              ,False,21
650202201408031552,杜春荣              ,True,6
650203193505222042,陈瑶姬              ,False,85
650203194406161605,甘淑欢              ,False,76
650203195801110087,刘福娟              ,False,62
650203198405301651,曾小龙              ,True,36
65020319850515269X,杨光宇              ,True,35
650203198903120933,马忠明              ,True,31
650203199108101893,历志坚              ,True,29
650203199402013157,杜宇亮              ,True,26
650203200709033078,周玉浜              ,True,13
650203201407174718,华宏亮              ,True,6
650204194905230202,马福萍              ,False,71
650204196812082406,邵芸                ,False,52
650204197408232577,冯德云              ,True,46
650204198005172818,吴谌睿              ,True,40
650204198801030896,史国宁              ,True,32
650204199501182622,陈瑞芳              ,False,25
650204201512040152,苏信恭              ,True,5
650205193412211996,颜振彬              ,True,86
650205193605023596,杨英贵              ,True,84
650205194407191577,许耀文              ,True,76
650205195203111090,何志培              ,True,68
650205197601044929,罗才芳              ,False,44
650205199209272598,刘瑜                ,True,28
650205199608051573,齐欣                ,True,24
650205200411070485,唐娜君              ,False,16
650205201005103063,张颖颖              ,False,10
650205201303113761,吴婉怡              ,False,7
650205201509052116,高亚洲              ,True,5
650402193310202273,康虎强              ,True,87
650402195304092935,牛方曲              ,True,67
650402195401233840,金茜                ,False,66
650402198207171053,赵忠兴              ,True,38
650402198802282065,郝莹                ,False,32
650402198806091688,邱筱燕              ,False,32
650402200401280122,王倩                ,False,16
650402201710260533,郑志强              ,True,3
650421193207230400,惠玉婷              ,False,88
650421193902272741,范晓洁              ,False,81
650421194705104495,黄骅                ,True,73
650421195512052515,俞志晨              ,True,65
650421195905122545,黄晴                ,False,61
650421196608061947,伍薇                ,False,54
650421197204122031,应欣裕              ,True,48
650421197302254871,朱成荣              ,True,47
650421198604123521,吴剑玲              ,False,34
650421199705154073,陈葭思              ,True,23
650422193612261071,莫洪章              ,True,84
650422193803074797,竺贝尔              ,True,82
650422194112134804,刘雪枫              ,False,79
650422194705311167,董旋雅              ,False,73
650422195101140533,皮消泥              ,True,69
650422196710153350,陈富元              ,True,53
650422196903141700,殷彩红              ,False,51
650422197406170492,吴杰                ,True,46
650422197611131011,姜文玉              ,True,44
650422197702201900,何小凤              ,False,43
650422197903313976,苏红利              ,True,41
65042219921019474X,吴伟珍              ,False,28
650422199803173514,袁博利              ,True,22
650422200206204058,王建华              ,True,18
650422201303262211,李佳黎              ,True,7
650502193407193938,李勃                ,True,86
650502193606020079,杨国强              ,True,84
650502194806302614,梁瑶环              ,True,72
650502197203192456,费懿                ,True,48
650502199011012093,刘晓伟              ,True,30
650502199304112995,钟凤连              ,True,27
65050220050629119X,徐卫民              ,True,15
65050220140203496X,梁芳芳              ,False,6
650521193202060911,柯尊鹏              ,True,88
650521194302274137,胡稚安              ,True,77
650521195812154922,蔡丽萍              ,False,62
650521196110010451,杨培春              ,True,59
650521197008241493,潘志春              ,True,50
65052119800209217X,张红春              ,True,40
650521199003111170,卢虹宇              ,True,30
650521199304244874,卢道俊              ,True,27
650521199308291117,吴以同              ,True,27
650521200107311666,张淑芹              ,False,19
650521200311074717,罗广林              ,True,17
650521201004043237,蔡玉枝              ,True,10
650521201007083197,廖彩华              ,True,10
650522193309052897,郑彪                ,True,87
650522194110211541,刘芳                ,False,79
650522195712104561,吴孝君              ,False,63
650522196203080041,黄漪                ,False,58
650522196704140452,熊文明              ,True,53
650522197711264351,朱鹏                ,True,43
650522198103253979,沈全成              ,True,39
650522198601190405,丛日娟              ,False,34
650522199101281882,胡万樱              ,False,29
650522199401132993,兰涛                ,True,26
650522199812231646,王梦婕              ,False,22
650522201202091551,舒惠星              ,True,8
650522201711160084,尹琴芳              ,False,3
652301194607260487,顾芳兰              ,False,74
652301194804284437,李财                ,True,72
65230119540402426X,吕颖                ,False,66
652301195908091079,蔡勇                ,True,61
652302194805233478,张相兵              ,True,72
652302195510281311,赵顺其              ,True,65
652302195805151178,范宏凯              ,True,62
652302197708143693,姚明学              ,True,43
652302199105142076,邬科威              ,True,29
652302199412071183,钟净萍              ,False,26
652302199703093059,张安功              ,True,23
652302199804240230,何红军              ,True,22
652302200303114792,代林                ,True,17
652323193210072131,吴伟                ,True,88
652323193304083632,仇羿尹              ,True,87
652323193411243056,刁忠民              ,True,86
652323193808050519,李建波              ,True,82
652323193906084034,董加申              ,True,81
65232319551114058X,唐楠                ,False,65
652323199510274031,周春峰              ,True,25
652323199905302869,吴荣美              ,False,21
652323200107044979,孙红玉              ,True,19
652323200201063957,陈昊然              ,True,18
652323201101133238,孙向伟              ,True,9
652324193006170558,童乃成              ,True,90
652324195409271889,柴玉勤              ,False,66
652324195507193327,唐晓芬              ,False,65
652324197008064706,金雅静              ,False,50
652324197811280010,刘玉麒              ,True,42
652324199911023117,黄凯茵              ,True,21
652325193412101570,陈永耀              ,True,86
652325193702114812,施立                ,True,83
652325197601073538,王成良              ,True,44
652325198012133656,姚燕伟              ,True,40
652325198610030817,许军                ,True,34
652325199708164615,王国权              ,True,23
652325199806162138,胡启军              ,True,22
652325199808262634,戚成海              ,True,22
652325201608061969,多春玲              ,False,4
652325201611144191,刘万洋              ,True,4
652327194612064097,胡燕文              ,True,74
65232719580502095X,黄伟                ,True,62
652327198005193776,杨志格              ,True,40
652327198103301363,张静静              ,False,39
652327198505062430,肖海勇              ,True,35
652327199809110600,刘婕                ,False,22
652327200010153613,李胜睿              ,True,20
652327200107151198,乔传胜              ,True,19
652327201702241918,韩其炜              ,True,3
65232819821106498X,张付燕              ,False,38
652328199008122173,秦仕勇              ,True,30
652328199912071087,康萍                ,False,21
652328200906213515,刘培安              ,True,11
652701193103033448,姜淑霞              ,False,89
652701193904261395,朱文峰              ,True,81
652701193906263562,张碧                ,False,81
65270119460507261X,郑欣欣              ,True,74
652701198006153790,周少丰              ,True,40
652701198405142597,郑青华              ,True,36
652701198510130299,胡林                ,True,35
652701198609284992,王建峰              ,True,34
652701198910091567,卢燕                ,False,31
65270119990104216X,庞丽                ,False,21
652701200505224426,刘慧慧              ,False,15
652702193106144879,毛旭波              ,True,89
652702195711150176,傅李程              ,True,63
65270219690817415X,李凯                ,True,51
652702200208063554,戴晓春              ,True,18
65270220061219007X,王克霖              ,True,14
65272219350217483X,程吉锋              ,True,85
652722194406024748,赵慧丽              ,False,76
65272219550615136X,李红娜              ,False,65
652722196009090476,严迪群              ,True,60
652722196503010099,蒋国华              ,True,55
652722197512292491,金磊                ,True,45
652722198805262418,刘国栋              ,True,32
652722198809132581,麻巧英              ,False,32
652722198904132512,张志贤              ,True,31
652722198905012459,叶学富              ,True,31
652722199406282731,侍甜田              ,True,26
652723193410023053,穆清                ,True,86
652723194509210128,沈琳莉              ,False,75
652723194802122477,陈琦祺              ,True,72
652723195104231435,陈灿新              ,True,69
652723196603204743,邓从梅              ,False,54
652723196702094041,蒋翠萍              ,False,53
652723198012053217,于小飞              ,True,40
652801195111223529,刘清娟              ,False,69
652801195612213476,张振川              ,True,64
652801196303174519,金科                ,True,57
652801196501200757,慎石磊              ,True,55
65280119880226047X,罗坤                ,True,32
652801199612143912,吉美龄              ,True,24
652801200403310054,徐恒展              ,True,16
652801201602184892,林小泽              ,True,4
652822196601142250,石茂清              ,True,54
652822197908014573,熊弥                ,True,41
652822197908084037,华洪杰              ,True,41
652822201206043133,邓宗毅              ,True,8
652823193601281659,柯琪琪              ,True,84
652823194206304341,王玉丽              ,False,78
652823194606090979,曹强                ,True,74
652823198209280056,于海洋              ,True,38
652823200008051601,薛莲                ,False,20
652823200304102047,潘起露              ,False,17
652823200412092755,王凡                ,True,16
652824194008311950,李金周              ,True,80
652824194107294658,周胜全              ,True,79
652824196604250524,黄莹莹              ,False,54
652824197212141972,王宏伟              ,True,48
652824197808063477,姜振杰              ,True,42
652824198004024119,倪荣华              ,True,40
652824201610211779,朱英海              ,True,4
652825193212033419,商利明              ,True,88
652825193402043538,房炯泽              ,True,86
652825194710194228,梁君                ,False,73
652825195509162974,王治全              ,True,65
652825196706052664,曲红                ,False,53
652825197803103560,陈丹青              ,False,42
652825198808203231,黄晓旭              ,True,32
652825198910172590,余孟杰              ,True,31
652825199001304490,吴锦锦              ,True,30
652825199107191543,孙轶                ,False,29
652825200510051861,李菁                ,False,15
652825200804172597,赵爱华              ,True,12
652825201207222853,闫学春              ,True,8
652826193211121544,赵艳琼              ,False,88
652826194012241695,毛琼叶              ,True,80
652826194401094051,尹峰阁              ,True,76
652826198212170375,刘严尹              ,True,38
652826198605312143,王蕊                ,False,34
65282619861204313X,王益义              ,True,34
652826198701262596,张咪咪              ,True,33
652826198706033936,李金赐              ,True,33
652826199605141318,张遂合              ,True,24
652826199706042917,林福强              ,True,23
652826199910250158,林丽双              ,True,21
652826200009040815,郑琅琅              ,True,20
652827193412293605,方秀丽              ,False,86
652827194105200303,朱彩兰              ,False,79
652827194401154081,王春苗              ,False,76
652827195503144524,田远喜              ,False,65
652827196811051877,谭洁玉              ,True,52
65282719910730415X,李红伟              ,True,29
652827200912191931,周鹏飞              ,True,11
652827201008240672,陈振宇              ,True,10
652828193312151024,蒋丽娇              ,False,87
652828193406232060,车建平              ,False,86
652828193504264736,吴云飞              ,True,85
652828194008042207,潘珊珊              ,False,80
652828194805242295,曲京元              ,True,72
652828195312151971,王英强              ,True,67
652828195712181280,李秀勤              ,False,63
652828196202101281,陈洁                ,False,58
652828197502040745,刘铁男              ,False,45
652828199207173739,阮文宣              ,True,28
652828199211151276,冯伟                ,True,28
652828199508304552,姜璐琪              ,True,25
652828200405041767,高晗燕              ,False,16
652828201210300145,柳昌敏              ,False,8
652828201406291199,袁羲焱              ,True,6
652828201512054875,陈斌                ,True,5
652829193109073055,王立林              ,True,89
652829193111283780,张雪莲              ,False,89
652829196405092318,王文鹏              ,True,56
652829196412061923,曲明珠              ,False,56
652829196508143130,陈斐然              ,True,55
652829196606081279,彭鹏                ,True,54
652829197809101860,李永霞              ,False,42
652829198202142433,钟逸                ,True,38
652829199603230113,潘斌                ,True,24
652829199704112079,马海峰              ,True,23
652901195112261450,王敏才              ,True,69
652901195907172435,隋宏书              ,True,61
652901196103124061,王雪花              ,False,59
652901199006083791,陈璐锋              ,True,30
652901200104093614,王月星              ,True,19
652901200503061898,温发兵              ,True,15
652902193603164425,胡冉                ,False,84
652902194706284870,张振宝              ,True,73
652902194902040697,吴江云              ,True,71
652902196006271912,吴良建              ,True,60
652902197712172676,倪栋杰              ,True,43
652902199006250074,黄佳凝              ,True,30
652902199308213826,钱金芳              ,False,27
652902200805044512,林东华              ,True,12
652902200901010195,蔡阳                ,True,11
652902201403304013,袁卫东              ,True,6
652922193102064464,陈静娟              ,False,89
652922193603060234,徐春风              ,True,84
652922194101022291,何博文              ,True,79
652922194910092206,周会芳              ,False,71
652922195910244622,程霞                ,False,61
652922196108301014,韩建海              ,True,59
652922196512294995,王益民              ,True,55
652922198109120396,李宝和              ,True,39
652922201605301895,关金船              ,True,4
652924193004191729,冯春梅              ,False,90
652924193606112856,李建华              ,True,84
652924195712271964,吴冬平              ,False,63
652924201305292459,韩鹏                ,True,7
652925193203071398,周戴                ,True,88
652925194912143942,凌晴                ,False,71
652925196504164049,付香芝              ,False,55
652925196609053484,蔡晓燕              ,False,54
652925198009080891,赵守斌              ,True,40
652925198203023030,耿泽华              ,True,38
652925198703102667,苗倩                ,False,33
652925200401142436,方永斌              ,True,16
652925201701190151,薛黎文              ,True,3
652926194306163034,顾润鑫              ,True,77
652926197602170443,张丹丹              ,False,44
652926199205034850,洪吉能              ,True,28
652926199512181236,王艳利              ,True,25
65292620040811029X,郝焱                ,True,16
652926200507184200,魏艳                ,False,15
652926200901170771,林海波              ,True,11
652926201109092225,葛惠英              ,False,9
652927193502180730,司庆义              ,True,85
652927194509243225,胡雨红              ,False,75
652927197010131519,杨建刚              ,True,50
652927198802223651,苏道贵              ,True,32
652927200106192695,高月秋              ,True,19
652927200506301985,毛玉萍              ,False,15
652928193210194715,田友栋              ,True,88
652928194602144834,王春国              ,True,74
652928195409042750,金永由              ,True,66
652928195910314537,沈兆玉              ,True,61
652928196102070313,黎大和              ,True,59
652928196912083255,滕志辉              ,True,51
652928198508243033,李杨杨              ,True,35
652928198612031292,潘康强              ,True,34
652928200011082799,毛玉良              ,True,20
652928200304060200,刘治梅              ,False,17
652928201401301912,蒋丽华              ,True,6
652928201604151299,厉金岳              ,True,4
652929193504011503,董小霞              ,False,85
652929195808303803,李海霞              ,False,62
652929196908104435,景均                ,True,51
652929198004121530,王友昌              ,True,40
652929198012120351,沙启飞              ,True,40
65292920141009064X,李淑莲              ,False,6
653001193702253808,王广英              ,False,83
653001195306262912,孔建                ,True,67
65300119840521221X,张良通              ,True,36
653001199703292726,黄优茹              ,False,23
653001200312140982,贾修花              ,False,17
653001200409194338,张昌月              ,True,16
653022193208253118,邵腾锋              ,True,88
653022194411131698,王宁彦              ,True,76
653022198401101530,徐正山              ,True,36
653022199106203598,谭位旭              ,True,29
65302219930823400X,王珏蓉              ,False,27
653023194905042464,王滢娟              ,False,71
653023195503232964,张妙兰              ,False,65
653023196507081619,高敬四              ,True,55
653023197507293739,解志成              ,True,45
653023198706250381,唐申欢              ,False,33
653023200410193330,沈家明              ,True,16
653024193404291093,田泽                ,True,86
653024193705053865,许瑾                ,False,83
65302419450726237X,王有军              ,True,75
653024196703163124,张心茹              ,False,53
65302419691209011X,邱再顺              ,True,51
653024197205292948,冯秀惠              ,False,48
653024198012034234,徐斌贤              ,True,40
653024198510072436,刘元峰              ,True,35
653024198903123927,苗丽红              ,False,31
653024200708241100,卓娅                ,False,13
653024200804290850,陈晟月              ,True,12
653024201708221171,李忠友              ,True,3
653101193812260502,戴雪莲              ,False,82
65310119400228139X,费晨浩              ,True,80
65310119400323435X,张龙章              ,True,80
